NO_OF_FRAMES	5100
NO_OF_CAMERAS	2
NO_OF_MARKERS	1
FREQUENCY	300
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-10-13, 13:57:58.593	2665034.17781170
DATA_INCLUDED	3D
MARKER_NAMES	New 0000
TRAJECTORY_TYPES	Measured
1	0.00000	176.919	107.605	296.324
2	0.00333	176.930	107.558	296.329
3	0.00667	176.924	107.581	296.323
4	0.01000	176.937	107.598	296.335
5	0.01333	176.936	107.598	296.327
6	0.01667	176.937	107.598	296.326
7	0.02000	176.936	107.598	296.327
8	0.02333	176.949	107.614	296.313
9	0.02667	176.950	107.614	296.338
10	0.03000	176.930	107.621	296.338
11	0.03333	176.943	107.637	296.323
12	0.03667	176.949	107.614	296.329
13	0.04000	176.956	107.653	296.344
14	0.04333	176.942	107.637	296.349
15	0.04667	176.957	107.653	296.335
16	0.05000	176.955	107.654	296.353
17	0.05333	176.957	107.653	296.345
18	0.05667	176.969	107.669	296.338
19	0.06000	176.957	107.653	296.337
20	0.06333	176.964	107.692	296.342
21	0.06667	176.965	107.692	296.334
22	0.07000	176.959	107.715	296.345
23	0.07333	176.972	107.731	296.323
24	0.07667	176.967	107.754	296.326
25	0.08000	176.972	107.731	296.322
26	0.08333	176.966	107.754	296.317
27	0.08667	176.979	107.770	296.320
28	0.09000	176.974	107.793	296.323
29	0.09333	176.974	107.793	296.317
30	0.09667	176.987	107.809	296.319
31	0.10000	176.976	107.855	296.334
32	0.10333	176.981	107.832	296.312
33	0.10667	176.993	107.849	296.324
34	0.11000	176.994	107.911	296.343
35	0.11333	176.982	107.895	296.331
36	0.11667	176.995	107.911	296.335
37	0.12000	177.003	107.950	296.331
38	0.12333	176.991	107.934	296.337
39	0.12667	176.999	107.973	296.335
40	0.13000	177.012	107.989	296.338
41	0.13333	176.994	107.996	296.339
42	0.13667	177.001	108.035	296.335
43	0.14000	177.001	108.035	296.347
44	0.14333	176.997	108.058	296.340
45	0.14667	177.009	108.074	296.334
46	0.15000	177.013	108.113	296.314
47	0.15333	177.014	108.113	296.305
48	0.15667	177.022	108.152	296.302
49	0.16000	177.003	108.159	296.295
50	0.16333	177.023	108.215	296.303
51	0.16667	177.036	108.231	296.306
52	0.17000	177.038	108.230	296.316
53	0.17333	177.037	108.230	296.299
54	0.17667	177.041	108.292	296.316
55	0.18000	177.064	108.325	296.313
56	0.18333	177.047	108.332	296.331
57	0.18667	177.049	108.332	296.329
58	0.19000	177.048	108.332	296.323
59	0.19333	177.049	108.395	296.348
60	0.19667	177.056	108.372	296.343
61	0.20000	177.051	108.394	296.338
62	0.20333	177.058	108.433	296.346
63	0.20667	177.052	108.457	296.356
64	0.21000	177.041	108.440	296.354
65	0.21333	177.049	108.479	296.360
66	0.21667	177.068	108.535	296.377
67	0.22000	177.063	108.558	296.370
68	0.22333	177.050	108.542	296.357
69	0.22667	177.039	108.588	296.383
70	0.23000	177.063	108.621	296.388
71	0.23333	177.065	108.621	296.370
72	0.23667	177.059	108.644	296.365
73	0.24000	177.066	108.683	296.369
74	0.24333	177.042	108.713	296.366
75	0.24667	177.073	108.722	296.351
76	0.25000	177.062	108.768	296.373
77	0.25333	177.068	108.745	296.370
78	0.25667	177.058	108.791	296.378
