NO_OF_FRAMES	5100
NO_OF_CAMERAS	2
NO_OF_MARKERS	1
FREQUENCY	300
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-10-13, 12:30:31.641	2659787.23646380
DATA_INCLUDED	3D
MARKER_NAMES	New 0000
TRAJECTORY_TYPES	Measured
1	0.00000	134.716	110.407	552.133
2	0.00333	134.726	110.438	552.143
3	0.00667	134.725	110.385	552.141
4	0.01000	134.707	110.329	552.130
5	0.01333	134.707	110.329	552.130
6	0.01667	134.714	110.301	552.121
7	0.02000	134.714	110.303	552.129
8	0.02333	134.722	110.273	552.128
9	0.02667	134.721	110.223	552.126
10	0.03000	134.721	110.220	552.110
11	0.03333	134.720	110.220	552.126
12	0.03667	134.728	110.193	552.109
13	0.04000	134.719	110.168	552.116
14	0.04333	134.736	110.168	552.116
15	0.04667	134.727	110.140	552.107
16	0.05000	134.727	110.141	552.115
17	0.05333	134.726	110.087	552.121
18	0.05667	134.735	110.115	552.114
19	0.06000	134.725	110.085	552.113
20	0.06333	134.726	110.090	552.121
21	0.06667	134.733	110.062	552.112
22	0.07000	134.734	110.063	552.120
23	0.07333	134.725	110.034	552.111
24	0.07667	134.741	110.037	552.119
25	0.08000	134.741	110.035	552.111
26	0.08333	134.741	110.035	552.111
27	0.08667	134.741	110.033	552.103
28	0.09000	134.732	110.008	552.110
29	0.09333	134.749	110.009	552.110
30	0.09667	134.749	110.008	552.094
31	0.10000	134.740	109.983	552.101
32	0.10333	134.749	110.008	552.094
33	0.10667	134.740	109.980	552.085
34	0.11000	134.756	109.982	552.094
35	0.11333	134.748	109.953	552.084
36	0.11667	134.755	109.928	552.091
37	0.12000	134.756	109.982	552.094
38	0.12333	134.747	109.954	552.100
39	0.12667	134.755	109.928	552.091
40	0.13000	134.755	109.926	552.091
41	0.13333	134.754	109.874	552.097
42	0.13667	134.755	109.927	552.099
43	0.14000	134.772	109.929	552.107
44	0.14333	134.754	109.875	552.105
45	0.14667	134.761	109.847	552.096
46	0.15000	134.770	109.873	552.105
47	0.15333	134.753	109.820	552.095
48	0.15667	134.762	109.849	552.104
49	0.16000	134.769	109.824	552.096
50	0.16333	134.753	109.822	552.103
51	0.16667	134.769	109.822	552.103
52	0.17000	134.777	109.795	552.110
53	0.17333	134.769	109.822	552.103
54	0.17667	134.768	109.769	552.101
55	0.18000	134.777	109.796	552.102
56	0.18333	134.784	109.770	552.101
57	0.18667	134.768	109.768	552.109
58	0.19000	134.767	109.767	552.117
59	0.19333	134.777	109.795	552.110
60	0.19667	134.768	109.768	552.109
61	0.20000	134.768	109.766	552.101
62	0.20333	134.775	109.740	552.100
63	0.20667	134.775	109.740	552.100
64	0.21000	134.775	109.740	552.100
65	0.21333	134.775	109.741	552.108
66	0.21667	134.784	109.768	552.109
67	0.22000	134.776	109.743	552.100
68	0.22333	134.784	109.769	552.125
69	0.22667	134.784	109.768	552.109
70	0.23000	134.784	109.770	552.117
71	0.23333	134.784	109.770	552.117
72	0.23667	134.792	109.742	552.108
73	0.24000	134.784	109.770	552.101
74	0.24333	134.793	109.795	552.110
75	0.24667	134.785	109.822	552.111
76	0.25000	134.793	109.795	552.110
77	0.25333	134.793	109.794	552.102
78	0.25667	134.793	109.794	552.102
79	0.26000	134.794	109.848	552.097
80	0.26333	134.803	109.876	552.098
81	0.26667	134.794	109.847	552.088
82	0.27000	134.811	109.849	552.097
83	0.27333	134.813	109.905	552.099
84	0.27667	134.804	109.878	552.098
85	0.28000	134.812	109.903	552.115
86	0.28333	134.812	109.904	552.107
87	0.28667	134.821	109.931	552.108
88	0.29000	134.821	109.931	552.108
89	0.29333	134.814	109.959	552.101
90	0.29667	134.797	109.956	552.117
91	0.30000	134.814	109.960	552.110
92	0.30333	134.823	109.986	552.103
93	0.30667	134.815	110.012	552.104
94	0.31000	134.815	110.012	552.104
95	0.31333	134.824	110.039	552.105
96	0.31667	134.824	110.037	552.104
97	0.32000	134.831	110.012	552.112
98	0.32333	134.832	110.064	552.106
99	0.32667	134.833	110.066	552.106
100	0.33000	134.833	110.066	552.106
101	0.33333	134.834	110.119	552.116
102	0.33667	134.842	110.093	552.107
103	0.34000	134.851	110.120	552.092
104	0.34333	134.834	110.119	552.116
105	0.34667	134.851	110.120	552.108
106	0.35000	134.843	110.147	552.109
107	0.35333	134.859	110.146	552.117
108	0.35667	134.850	110.119	552.116
109	0.36000	134.852	110.174	552.126
110	0.36333	134.851	110.173	552.134
111	0.36667	134.851	110.173	552.134
112	0.37000	134.852	110.174	552.126
113	0.37333	134.851	110.173	552.134
114	0.37667	134.861	110.203	552.136
115	0.38000	134.861	110.203	552.136
116	0.38333	134.862	110.254	552.137
117	0.38667	134.862	110.254	552.137
118	0.39000	134.870	110.281	552.138
119	0.39333	134.863	110.307	552.139
120	0.39667	134.870	110.279	552.146
121	0.40000	134.872	110.334	552.141
122	0.40333	134.872	110.334	552.141
123	0.40667	134.872	110.334	552.125
124	0.41000	134.882	110.414	552.144
125	0.41333	134.882	110.413	552.136
