NO_OF_FRAMES	5100
NO_OF_CAMERAS	2
NO_OF_MARKERS	1
FREQUENCY	300
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-10-13, 12:21:47.554	2659263.15055640
DATA_INCLUDED	3D
MARKER_NAMES	New 0000
TRAJECTORY_TYPES	Measured
1	0.00000	137.292	112.133	552.901
2	0.00333	137.283	112.107	552.892
3	0.00667	137.284	112.160	552.894
4	0.01000	137.292	112.133	552.877
5	0.01333	137.283	112.106	552.876
6	0.01667	137.283	112.108	552.884
7	0.02000	137.283	112.108	552.884
8	0.02333	137.292	112.136	552.878
9	0.02667	137.291	112.080	552.875
10	0.03000	137.284	112.160	552.878
11	0.03333	137.284	112.159	552.886
12	0.03667	137.292	112.132	552.869
13	0.04000	137.284	112.160	552.878
14	0.04333	137.301	112.163	552.879
15	0.04667	137.285	112.161	552.871
16	0.05000	137.293	112.187	552.879
17	0.05333	137.293	112.187	552.879
18	0.05667	137.292	112.133	552.877
19	0.06000	137.284	112.160	552.878
20	0.06333	137.285	112.161	552.886
21	0.06667	137.276	112.133	552.877
22	0.07000	137.285	112.161	552.886
23	0.07333	137.293	112.188	552.888
24	0.07667	137.285	112.163	552.879
25	0.08000	137.277	112.189	552.880
26	0.08333	137.286	112.215	552.888
27	0.08667	137.277	112.186	552.879
28	0.09000	137.285	112.161	552.886
29	0.09333	137.286	112.213	552.880
30	0.09667	137.277	112.188	552.887
31	0.10000	137.284	112.160	552.878
32	0.10333	137.277	112.187	552.872
33	0.10667	137.285	112.161	552.871
34	0.11000	137.277	112.186	552.863
35	0.11333	137.284	112.160	552.878
36	0.11667	137.277	112.187	552.872
37	0.12000	137.277	112.187	552.872
38	0.12333	137.277	112.187	552.872
39	0.12667	137.276	112.134	552.869
40	0.13000	137.276	112.133	552.877
41	0.13333	137.276	112.134	552.869
42	0.13667	137.276	112.133	552.877
43	0.14000	137.276	112.134	552.885
44	0.14333	137.283	112.108	552.884
45	0.14667	137.275	112.133	552.893
46	0.15000	137.274	112.079	552.899
47	0.15333	137.283	112.108	552.884
48	0.15667	137.283	112.106	552.900
49	0.16000	137.274	112.077	552.890
50	0.16333	137.274	112.080	552.891
51	0.16667	137.267	112.105	552.884
52	0.17000	137.282	112.052	552.882
53	0.17333	137.266	112.052	552.874
54	0.17667	137.274	112.078	552.883
55	0.18000	137.274	112.079	552.875
56	0.18333	137.266	112.052	552.874
57	0.18667	137.274	112.079	552.875
58	0.19000	137.274	112.075	552.882
59	0.19333	137.265	112.050	552.873
60	0.19667	137.273	112.025	552.881
61	0.20000	137.266	112.052	552.874
62	0.20333	137.274	112.078	552.883
63	0.20667	137.266	112.052	552.874
64	0.21000	137.273	112.026	552.873
65	0.21333	137.266	112.052	552.874
66	0.21667	137.257	112.027	552.881
67	0.22000	137.274	112.029	552.873
68	0.22333	137.264	111.998	552.895
69	0.22667	137.264	111.997	552.887
70	0.23000	137.256	112.024	552.880
71	0.23333	137.273	112.025	552.881
72	0.23667	137.273	112.025	552.881
73	0.24000	137.265	112.053	552.890
74	0.24333	137.273	112.025	552.881
75	0.24667	137.273	112.026	552.873
76	0.25000	137.281	111.999	552.880
77	0.25333	137.273	112.026	552.873
78	0.25667	137.273	112.026	552.873
79	0.26000	137.282	112.050	552.874
80	0.26333	137.273	112.025	552.865
81	0.26667	137.266	112.052	552.874
82	0.27000	137.273	112.025	552.865
83	0.27333	137.265	112.051	552.866
84	0.27667	137.273	112.026	552.873
85	0.28000	137.272	111.973	552.871
86	0.28333	137.273	112.026	552.873
87	0.28667	137.281	112.000	552.872
88	0.29000	137.273	112.028	552.881
89	0.29333	137.272	111.974	552.863
90	0.29667	137.272	111.973	552.871
91	0.30000	137.272	111.973	552.871
92	0.30333	137.281	111.999	552.880
93	0.30667	137.281	112.001	552.880
94	0.31000	137.281	112.000	552.872
95	0.31333	137.280	111.946	552.870
96	0.31667	137.280	111.946	552.870
97	0.32000	137.279	111.945	552.878
98	0.32333	137.279	111.944	552.885
99	0.32667	137.279	111.942	552.877
100	0.33000	137.279	111.944	552.870
101	0.33333	137.287	111.917	552.869
102	0.33667	137.278	111.889	552.875
103	0.34000	137.278	111.893	552.884
104	0.34333	137.278	111.892	552.891
105	0.34667	137.286	111.865	552.875
106	0.35000	137.293	111.838	552.881
107	0.35333	137.278	111.891	552.883
108	0.35667	137.294	111.839	552.874
109	0.36000	137.286	111.864	552.882
110	0.36333	137.293	111.840	552.890
111	0.36667	137.301	111.813	552.889
112	0.37000	137.285	111.811	552.880
113	0.37333	137.301	111.813	552.873
114	0.37667	137.301	111.813	552.889
115	0.38000	137.301	111.813	552.889
116	0.38333	137.292	111.786	552.887
117	0.38667	137.301	111.812	552.880
118	0.39000	137.300	111.758	552.878
119	0.39333	137.308	111.784	552.887
120	0.39667	137.308	111.782	552.879
121	0.40000	137.325	111.786	552.880
122	0.40333	137.317	111.760	552.871
123	0.40667	137.324	111.734	552.870
124	0.41000	137.316	111.759	552.879
125	0.41333	137.325	111.785	552.888
126	0.41667	137.316	111.758	552.886
127	0.42000	137.333	111.760	552.879
128	0.42333	137.324	111.733	552.878
129	0.42667	137.333	111.761	552.871
130	0.43000	137.341	111.734	552.870
131	0.43333	137.341	111.734	552.870
132	0.43667	137.333	111.758	552.887
133	0.44000	137.332	111.707	552.869
134	0.44333	137.340	111.682	552.860
135	0.44667	137.341	111.734	552.870
136	0.45000	137.341	111.736	552.863
137	0.45333	137.358	111.736	552.863
138	0.45667	137.341	111.736	552.863
